AccessTime,LOName,studentID
2017-01-24T12:29:28.098200+00:00,Timed Text,student006@smartlearning.edu
2017-01-24T12:29:25.218000+00:00,WebVTT Support,student006@smartlearning.edu
2017-01-24T12:29:24.264200+00:00,MPEG-DASH Live Low-Latency,student006@smartlearning.edu
2017-01-24T12:29:20.031400+00:00,MPEG-DASH Live Low-Latency 2,student006@smartlearning.edu
2017-01-24T12:29:11.006000+00:00,Web+and+Media,student006@smartlearning.edu
2017-01-24T12:27:40.593700+00:00,Download TV Apps PDF,student006@smartlearning.edu
2017-01-24T12:27:29.911900+00:00,Current+TV+Trends,student006@smartlearning.edu
2017-01-24T12:27:01.394400+00:00,Web of Things: PDF Download,student006@smartlearning.edu
2017-01-24T12:26:51.867900+00:00,Web of Things: PDF Download,student006@smartlearning.edu
2017-01-24T12:26:51.862200+00:00,Problem statement,student006@smartlearning.edu
2017-01-24T12:26:51.793400+00:00,The internet of things challenge,student006@smartlearning.edu
2017-01-24T12:26:51.768400+00:00,IoT tectonics,student006@smartlearning.edu
2017-01-24T12:26:51.767000+00:00,IoT landscape,student006@smartlearning.edu
2017-01-24T12:26:51.717700+00:00,Remember the internet when considering the things,student006@smartlearning.edu
2017-01-24T12:26:51.686600+00:00,The Internet of Things today,student006@smartlearning.edu
2017-01-24T12:26:51.685600+00:00,The Internet of Things has a gateway problem,student006@smartlearning.edu
2017-01-24T12:26:51.545300+00:00,The problem with the IoT,student006@smartlearning.edu
2017-01-24T12:26:51.532400+00:00,But there went something wrong,student006@smartlearning.edu
2017-01-24T12:26:50.204200+00:00,"Many new investments, press coverage, product lines",student006@smartlearning.edu
2017-01-24T12:26:50.054900+00:00,Companies are jumping on board,student006@smartlearning.edu
2017-01-24T12:26:49.797400+00:00,Optimize operations and save in resources and costs,student006@smartlearning.edu
2017-01-24T12:26:49.598100+00:00,New smart cita and environment applications,student006@smartlearning.edu
2017-01-24T12:26:49.384700+00:00,Smart Home: Remotely monitor and manage your home,student006@smartlearning.edu
2017-01-24T12:26:49.142500+00:00,New sensors for your body,student006@smartlearning.edu
2017-01-24T12:26:48.771200+00:00,21 ideas for the 21st century: an internet of things,student006@smartlearning.edu
2017-01-24T12:26:48.146300+00:00,Gartner Hype Cycle,student006@smartlearning.edu
2017-01-24T12:26:47.626800+00:00,Gartner Hype Cycle,student006@smartlearning.edu
2017-01-24T12:26:46.608900+00:00,A brief history of IoT,student006@smartlearning.edu
2017-01-24T12:26:44.821800+00:00,From the Internet of Things to the Web of Things,student006@smartlearning.edu
2017-01-24T12:26:42.713300+00:00,From+Internet+of+Things+to+Web+of+Things,student006@smartlearning.edu
2017-01-24T12:26:28.375000+00:00,Browser Sandbox,student006@smartlearning.edu
2017-01-24T12:26:27.318400+00:00,Übungsaufgaben zu Browser Sandbox,student006@smartlearning.edu
2017-01-24T12:26:13.552000+00:00,Übungsaufgaben zu Browser Sandbox,student006@smartlearning.edu
2017-01-24T12:26:13.050000+00:00,Browser Sandbox,student006@smartlearning.edu
2017-01-24T12:26:11.179500+00:00,Browser Sandbox,student006@smartlearning.edu
2017-01-24T12:26:10.513500+00:00,Browser Sandbox,student006@smartlearning.edu
2017-01-24T12:26:09.782100+00:00,Sandbox,student006@smartlearning.edu
2017-01-24T12:26:07.773900+00:00,Browser Sandbox,student006@smartlearning.edu
2017-01-24T12:25:59.462800+00:00,Browser+Sandbox,student006@smartlearning.edu
2017-01-24T11:39:59.309100+00:00,ARD.connect,student095@smartlearning.edu
2017-01-24T11:39:56.743400+00:00,Multiscreen,student095@smartlearning.edu
2017-01-24T11:39:55.319400+00:00,Multiscreen,student095@smartlearning.edu
2017-01-24T11:39:51.829300+00:00,Multiscreen,student095@smartlearning.edu
2017-01-24T11:38:25.688600+00:00,Multiscreen PDF Download,student095@smartlearning.edu
2017-01-24T11:38:23.368900+00:00,Terminology,student095@smartlearning.edu
2017-01-24T11:37:31.854300+00:00,Multiscreen,student095@smartlearning.edu
2017-01-24T11:37:30.221900+00:00,Multiscreen,student095@smartlearning.edu
2017-01-24T11:35:35.852800+00:00,Timed Text,student095@smartlearning.edu
2017-01-24T11:35:33.918500+00:00,WebVTT Support,student095@smartlearning.edu
2017-01-24T11:32:25.723200+00:00,MPEG-DASH Live Low-Latency 2,student095@smartlearning.edu
2017-01-24T11:27:51.719500+00:00,MPEG-DASH Live Low-Latency,student095@smartlearning.edu
2017-01-24T11:27:29.486600+00:00,Protection System Header Box,student095@smartlearning.edu
2017-01-24T11:26:11.143900+00:00,MPEG-DASH Live Low-Latency 2,student095@smartlearning.edu
2017-01-24T11:26:05.332600+00:00,MPEG-DASH Live Low-Latency,student095@smartlearning.edu
2017-01-24T11:26:02.107000+00:00,WebVTT Support,student095@smartlearning.edu
2017-01-24T11:25:58.340100+00:00,Timed Text,student095@smartlearning.edu
2017-01-24T11:24:21.486900+00:00,Protection System Header Box,student095@smartlearning.edu
2017-01-24T11:23:48.111200+00:00,MPEG-DASH file format,student095@smartlearning.edu
2017-01-24T11:23:45.303100+00:00,MSE/EME,student095@smartlearning.edu
2017-01-24T11:23:43.393700+00:00,Streaming Media Stack,student095@smartlearning.edu
2017-01-24T11:23:14.290700+00:00,Protection System Header Box,student095@smartlearning.edu
2017-01-24T11:20:06.356900+00:00,Common Encryption (CENC),student095@smartlearning.edu
2017-01-24T11:17:36.554000+00:00,Common Encryption (CENC) 2,student095@smartlearning.edu
2017-01-24T11:12:29.758300+00:00,Common Encryption (CENC),student095@smartlearning.edu
2017-01-24T11:11:59.634300+00:00,Protection System Header Box,student095@smartlearning.edu
2017-01-24T11:11:42.951000+00:00,Common Encryption (CENC) 2,student095@smartlearning.edu
2017-01-24T11:11:06.107800+00:00,Common Encryption (CENC),student095@smartlearning.edu
2017-01-24T11:11:01.710600+00:00,Common Encryption (CENC) 2,student095@smartlearning.edu
2017-01-24T11:09:07.576900+00:00,Common Encryption (CENC),student095@smartlearning.edu
2017-01-24T11:09:05.913700+00:00,Common Encryption (CENC) 2,student095@smartlearning.edu
2017-01-24T11:03:01.481800+00:00,HTML5 application cache,student079@smartlearning.edu
2017-01-24T11:00:27.876600+00:00,HTML5,student079@smartlearning.edu
2017-01-24T11:00:25.311100+00:00,HTML example continued,student079@smartlearning.edu
2017-01-24T11:00:24.176500+00:00,HTML example,student079@smartlearning.edu
2017-01-24T11:00:23.339200+00:00,HTML page structure,student079@smartlearning.edu
2017-01-24T11:00:22.081200+00:00,HTML Tags,student079@smartlearning.edu
2017-01-24T11:00:18.090900+00:00,HTML,student079@smartlearning.edu
2017-01-24T10:57:46.050300+00:00,Common Encryption (CENC),student095@smartlearning.edu
2017-01-24T10:56:40.472100+00:00,MPEG-DASH - MPD Example,student095@smartlearning.edu
2017-01-24T10:56:37.853400+00:00,MPEG-DASH - Scope,student095@smartlearning.edu
2017-01-24T10:54:51.459400+00:00,MPEG-DASH file format,student095@smartlearning.edu
2017-01-24T10:52:23.722300+00:00,MPEG-DASH - Scope,student095@smartlearning.edu
2017-01-24T10:52:21.570700+00:00,MPEG-DASH - MPD Example,student095@smartlearning.edu
2017-01-24T10:50:55.109900+00:00,MPEG-DASH - Scope,student095@smartlearning.edu
2017-01-24T10:17:37.773000+00:00,DNS,student037@smartlearning.edu
2017-01-24T10:16:43.180100+00:00,Web Basics: Download PDF,student037@smartlearning.edu
2017-01-24T10:16:08.713500+00:00,HTTP Protocol,student037@smartlearning.edu
2017-01-24T10:15:26.127000+00:00,HTTP Protocol,student037@smartlearning.edu
2017-01-24T10:15:07.270000+00:00,Uniform Resource Locator,student037@smartlearning.edu
2017-01-24T10:14:15.108800+00:00,Uniform Resource Locator,student037@smartlearning.edu
2017-01-24T10:13:53.528400+00:00,Browser,student037@smartlearning.edu
2017-01-24T10:13:32.613800+00:00,Hypertext Transfer Protocol,student037@smartlearning.edu
2017-01-24T10:13:07.818100+00:00,HTTP,student037@smartlearning.edu
2017-01-24T10:13:04.224000+00:00,Web architecture basics: HTTP,student037@smartlearning.edu
2017-01-24T10:12:24.034600+00:00,HTTP,student037@smartlearning.edu
2017-01-24T10:11:02.716600+00:00,Web Basics: Download PDF,student037@smartlearning.edu
2017-01-24T10:10:30.939800+00:00,Übungsaufgaben zu DNS,student037@smartlearning.edu
2017-01-24T10:09:54.498200+00:00,DNS Caching,student037@smartlearning.edu
2017-01-24T10:09:29.264400+00:00,DNS address resolution,student037@smartlearning.edu
2017-01-24T10:08:57.650100+00:00,Domain Space Name,student037@smartlearning.edu
2017-01-24T10:08:25.179900+00:00,DNS - The Domain Name System,student037@smartlearning.edu
2017-01-24T10:08:21.858800+00:00,Web architecture basics: DNS,student037@smartlearning.edu
2017-01-24T10:08:20.364000+00:00,DNS - The Domain Name System,student037@smartlearning.edu
2017-01-24T10:08:07.989300+00:00,DNS,student037@smartlearning.edu
2017-01-24T09:49:50.054300+00:00,Unsere Geschäftsbereiche,student053@smartlearning.edu
2017-01-24T09:49:34.084400+00:00,FOKUS = Vernetzung,student053@smartlearning.edu
2017-01-24T09:49:30.962200+00:00,Fraunhofer FOKUS - Fakten,student053@smartlearning.edu
2017-01-24T09:49:27.004000+00:00,Joseph von Fraunhofer,student053@smartlearning.edu
2017-01-24T09:40:52.476200+00:00,Fraunhofer Standorte in Deutschland,student053@smartlearning.edu
2017-01-24T09:40:45.835200+00:00,Fraunhofer FOKUS,student053@smartlearning.edu
2017-01-24T09:40:37.840400+00:00,Über+Fraunhofer,student053@smartlearning.edu
2017-01-24T09:40:22.476500+00:00,Joseph von Fraunhofer,student053@smartlearning.edu
2017-01-24T09:40:04.500800+00:00,Über+Fraunhofer,student053@smartlearning.edu
2017-01-24T09:20:42.589200+00:00,MPEG-DASH file format,student095@smartlearning.edu
2017-01-24T09:20:40.835100+00:00,Overview of HTTP streaming,student095@smartlearning.edu
2017-01-24T09:20:36.716200+00:00,MPEG-DASH file format,student095@smartlearning.edu
2017-01-24T09:11:11.235000+00:00,Overview of HTTP streaming,student095@smartlearning.edu
2017-01-24T09:00:45.761300+00:00,MSE/EME 2,student095@smartlearning.edu
2017-01-24T08:55:30.899000+00:00,MSE/EME,student095@smartlearning.edu
2017-01-24T08:51:52.246700+00:00,Streaming Media Stack,student095@smartlearning.edu
2017-01-24T08:51:49.553300+00:00,MSE/EME,student095@smartlearning.edu
2017-01-24T08:49:59.968000+00:00,Streaming Media Stack,student095@smartlearning.edu
2017-01-24T08:47:22.467700+00:00,Delivering Media: Tech to understand,student095@smartlearning.edu
2017-01-24T08:41:30.690000+00:00,HTML5 Next Gen TV Technology,student095@smartlearning.edu
2017-01-24T08:41:18.490200+00:00,Internet Delivered Media,student095@smartlearning.edu
2017-01-24T08:41:16.133100+00:00,Web & Media,student095@smartlearning.edu
2017-01-24T08:40:29.423600+00:00,Internet Delivered Media,student095@smartlearning.edu
2017-01-24T08:40:04.039700+00:00,Web & Media,student095@smartlearning.edu
2017-01-24T08:40:02.445000+00:00,Web+and+Media,student095@smartlearning.edu
2017-01-24T08:39:56.732300+00:00,Web+Basics,student095@smartlearning.edu
2017-01-24T08:29:47.543000+00:00,Accessibility 3,student091@smartlearning.edu
2017-01-24T08:29:38.474100+00:00,Accessibility 2,student091@smartlearning.edu
2017-01-24T08:29:09.708600+00:00,Accessibility,student091@smartlearning.edu
2017-01-24T08:28:44.697200+00:00,Apple HomeKIT & HealthKIT,student091@smartlearning.edu
2017-01-24T08:28:33.276300+00:00,RESTful API for Web-enabled Devices,student091@smartlearning.edu
2017-01-24T08:28:23.488500+00:00,RESTful Resources 4,student091@smartlearning.edu
2017-01-24T08:27:42.010900+00:00,RESTful Resources 3,student091@smartlearning.edu
2017-01-24T08:27:29.648100+00:00,RESTful Resources 2,student091@smartlearning.edu
2017-01-24T08:27:18.397600+00:00,RESTful Resources,student091@smartlearning.edu
2017-01-24T08:27:16.653200+00:00,Web of Things,student091@smartlearning.edu
2017-01-24T08:27:12.856500+00:00,Web+of+Things,student091@smartlearning.edu
2017-01-24T08:27:03.748000+00:00,Websocket,student091@smartlearning.edu
2017-01-24T08:25:57.412400+00:00,HbbTV 2.0 CS: Application to Application Communication,student091@smartlearning.edu
2017-01-24T08:25:33.176400+00:00,Websocket,student091@smartlearning.edu
2017-01-24T08:25:21.660900+00:00,WebRTC,student091@smartlearning.edu
2017-01-24T08:24:09.719300+00:00,W3C Second Screen Presentation API,student091@smartlearning.edu
2017-01-24T08:23:57.456800+00:00,Physical Web 2,student091@smartlearning.edu
2017-01-24T08:23:39.884600+00:00,Physical Web,student091@smartlearning.edu
2017-01-24T08:22:38.507400+00:00,Discovery and Launch Protocol DIAL,student091@smartlearning.edu
2017-01-24T08:22:21.748400+00:00,Airplay,student091@smartlearning.edu
2017-01-24T08:21:53.924400+00:00,Universal Plug and Play Protocol UPNP,student091@smartlearning.edu
2017-01-24T08:20:58.944000+00:00,DNS - The Domain Name System,student095@smartlearning.edu
2017-01-24T08:20:56.386300+00:00,Web Basics,student095@smartlearning.edu
2017-01-24T08:20:55.101700+00:00,Web+Basics,student095@smartlearning.edu
2017-01-24T08:20:42.340100+00:00,Web+and+Media,student095@smartlearning.edu
2017-01-24T08:20:20.321200+00:00,Simple Service Discovery Protocol SSDP,student091@smartlearning.edu
2017-01-24T08:19:23.501500+00:00,How to pair Screens?,student091@smartlearning.edu
2017-01-24T08:19:18.628500+00:00,Apple TV,student091@smartlearning.edu
2017-01-24T08:19:14.914900+00:00,HbbTV ARD.Connect,student091@smartlearning.edu
2017-01-24T08:19:04.916500+00:00,ARD.connect,student091@smartlearning.edu
2017-01-24T08:19:02.722700+00:00,Multiscreen,student091@smartlearning.edu
2017-01-24T08:19:00.124900+00:00,Multiscreen,student091@smartlearning.edu
2017-01-23T23:56:16.061100+00:00,Browser Sandbox,student053@smartlearning.edu
2017-01-23T23:56:12.184100+00:00,Sandbox,student053@smartlearning.edu
2017-01-23T23:56:06.409400+00:00,Browser Sandbox,student053@smartlearning.edu
2017-01-23T23:56:02.077000+00:00,Browser+Sandbox,student053@smartlearning.edu
2017-01-23T23:55:18.816400+00:00,Student Projects & Theses,student053@smartlearning.edu
2017-01-23T23:55:13.043000+00:00,Modulinformation,student053@smartlearning.edu
2017-01-23T23:54:18.873300+00:00,Download PDF,student053@smartlearning.edu
2017-01-23T23:54:13.829200+00:00,FOKUS Media Web Week,student053@smartlearning.edu
2017-01-23T23:54:10.612000+00:00,FAME Laboratories,student053@smartlearning.edu
2017-01-23T23:53:58.095700+00:00,Internationale Projekte,student053@smartlearning.edu
2017-01-23T23:53:37.295700+00:00,FAME - Future Applications and Media,student053@smartlearning.edu
2017-01-23T23:53:31.444600+00:00,Unsere Geschäftsbereiche,student053@smartlearning.edu
2017-01-23T23:53:27.735200+00:00,FOKUS = Vernetzung,student053@smartlearning.edu
2017-01-23T23:53:24.740300+00:00,Fraunhofer FOKUS - Fakten,student053@smartlearning.edu
2017-01-23T23:53:20.031900+00:00,Joseph von Fraunhofer,student053@smartlearning.edu
2017-01-23T23:53:16.566800+00:00,Fraunhofer Standorte in Deutschland,student053@smartlearning.edu
2017-01-23T23:53:11.314700+00:00,Fraunhofer FOKUS,student053@smartlearning.edu
2017-01-23T23:53:04.606800+00:00,Fraunhofer Standorte in Deutschland,student053@smartlearning.edu
2017-01-23T23:52:59.256600+00:00,Fraunhofer FOKUS,student053@smartlearning.edu
2017-01-23T23:52:45.317900+00:00,Über+Fraunhofer,student053@smartlearning.edu
2017-01-23T22:55:46.499200+00:00,Web Basics: Download PDF,student087@smartlearning.edu
2017-01-23T22:55:44.222700+00:00,HTTP,student087@smartlearning.edu
2017-01-23T22:54:33.288800+00:00,Modulanmeldung,student087@smartlearning.edu
2017-01-23T22:46:28.483500+00:00,Download PDF,student087@smartlearning.edu
2017-01-23T22:46:11.313200+00:00,Modulinformation,student087@smartlearning.edu
2017-01-23T22:45:33.394100+00:00,Über+Fraunhofer,student087@smartlearning.edu
2017-01-23T20:55:46.333700+00:00,Übungsaufgaben zu HbbTV 2.0,student017@smartlearning.edu
2017-01-23T20:55:45.175900+00:00,Multiscreen PDF Download,student017@smartlearning.edu
2017-01-23T20:55:39.557500+00:00,HbbTV2.0 CS: Launching A Companion Screen Application,student017@smartlearning.edu
2017-01-23T20:55:29.564600+00:00,New Features Supported in HbbTV 2.0,student017@smartlearning.edu
2017-01-23T20:55:26.999800+00:00,HbbTV,student017@smartlearning.edu
2017-01-23T20:55:22.427100+00:00,Overview,student017@smartlearning.edu
2017-01-23T20:55:10.896800+00:00,HbbTV+2.0,student017@smartlearning.edu
2017-01-23T20:54:05.266600+00:00,DNS,student017@smartlearning.edu
2017-01-23T20:49:37.347000+00:00,Web Basics: Download PDF,student017@smartlearning.edu
2017-01-23T20:49:10.099300+00:00,Übungsaufgaben zu DNS,student017@smartlearning.edu
2017-01-23T20:48:49.894600+00:00,DNS Caching,student017@smartlearning.edu
2017-01-23T20:48:41.375800+00:00,DNS address resolution,student017@smartlearning.edu
2017-01-23T20:48:03.091700+00:00,Domain Space Name,student017@smartlearning.edu
2017-01-23T20:47:39.367000+00:00,DNS - The Domain Name System,student017@smartlearning.edu
2017-01-23T20:47:31.103900+00:00,Web architecture basics: DNS,student017@smartlearning.edu
2017-01-23T20:47:08.144100+00:00,DNS,student017@smartlearning.edu
2017-01-23T17:42:13.719900+00:00,Download PDF,student038@smartlearning.edu
2017-01-23T17:42:09.959000+00:00,Web+Standards+am+Beispiel+des+W3C,student038@smartlearning.edu
2017-01-23T16:22:42.759100+00:00,Web+and+Media,student075@smartlearning.edu
2017-01-23T16:22:24.708500+00:00,Modulinformation,student075@smartlearning.edu
2017-01-23T16:22:24.200600+00:00,Web and Media II: Download PDF,student038@smartlearning.edu
2017-01-23T16:22:12.016900+00:00,Web and Media I: Download PDF,student038@smartlearning.edu
